% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=164562, Sat Jun 13 19:22:02 2020
1 10 0.4327947315243792 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 20 0.38399901172596007 1.0149743928055042 0.9203579659242026 0.9203579659242026 0.9452712658143414 0.9655397851806 0.9888378087532433 1.0002736577712825 1.0015473487296247 1.0057985173095068 1.0149743928055042
3 30 0.34604956324998576 1.0257637955475738 0.8815163841661914 0.8815163841661914 0.9033083908149036 0.9513429377625303 0.9627240063370498 0.9853952276156419 0.9955538832573995 1.0030641948316714 1.0257637955475738
4 40 0.30378654694350127 1.0292592253546156 0.8545289641760855 0.8545289641760855 0.9032442724039975 0.9128670202983278 0.9448657166071112 0.9607661556554817 0.977301541947125 1.0038090098690409 1.0292592253546156
5 50 0.2732570403154829 1.042411607806976 0.8246078080546556 0.8246078080546556 0.8598201213352523 0.9124422541906105 0.9326793371370229 0.9381578516031732 0.9690065878607651 0.988438900449225 1.042411607806976
6 60 0.2626275839695937 1.0498170297950404 0.7893219411673174 0.7893219411673174 0.8392163036957703 0.8641379456894824 0.910978517131677 0.9337135777869697 0.9641227843640916 0.9945207615187696 1.0498170297950404
7 70 0.2410482344096791 1.061642937230307 0.7581099429241394 0.7581099429241394 0.8041884775764133 0.8783293425676566 0.8824046503584692 0.9140053671285021 0.9713633297218266 1.0231274593141035 1.061642937230307
8 80 0.24402235065630598 1.0600381522406628 0.7243724179826269 0.7243724179826269 0.786296195640696 0.837514282631646 0.8743989516736012 0.8983804909392963 0.973921379141225 1.0244125956238184 1.0600381522406628
9 90 0.22808258526398165 1.0830648903491062 0.6925684501305087 0.6925684501305087 0.7671355435388956 0.8127240955425858 0.8913888229306255 0.905509909878435 0.9526773469506072 1.0374751409480345 1.0830648903491062
10 100 0.2082421179927053 1.1198411667119494 0.6943999076283296 0.6943999076283296 0.7506884664233698 0.813435124290017 0.8568378639379032 0.8963759911314153 0.9340277722904755 1.0065810520630352 1.1198411667119494
11 110 0.18892488443840152 1.1323973894367003 0.6773606328271846 0.6773606328271846 0.7584148944172903 0.7856529246503694 0.8430842586737001 0.8956940211984665 0.8982081432123754 1.00056886750912 1.1323973894367003
12 120 0.1830761894684506 1.090842437187422 0.6616472009397458 0.6616472009397458 0.7365246469505611 0.7784694844635227 0.838333308928265 0.8579842836239568 0.9078060489859949 1.0031039264473278 1.090842437187422
13 130 0.18496796305220317 1.0961585861851655 0.6285150608746014 0.6285150608746014 0.7180352339876038 0.7605165202105361 0.8303162294395061 0.8542201847613521 0.9101689524438441 0.9957348665024501 1.0961585861851655
14 140 0.18403628191517984 1.1567207438824072 0.6116497307833528 0.6116497307833528 0.6943270990669568 0.7720394352209886 0.8103667651743554 0.8373193720678426 0.9037629654411458 0.9711265670584985 1.1567207438824072
15 150 0.1764950004195859 1.1713906438901576 0.6004293077452125 0.6004293077452125 0.731192382145619 0.7358073854568085 0.7874583347169923 0.8071879530203728 0.9169990576119136 1.0026919789393196 1.1713906438901576
16 160 0.17129008305394133 1.1410619868381928 0.5970271791852582 0.5970271791852582 0.6856852423626789 0.7334761050574541 0.7808581970028309 0.7969669400313371 0.9327434316415315 1.003319519825898 1.1410619868381928
17 170 0.16144824359731397 1.1255534451473148 0.6064025786968112 0.6064025786968112 0.6712483490169568 0.7350987725551624 0.7611442765425306 0.786071054734621 0.9193945680878669 0.984373412056728 1.1255534451473148
18 180 0.13718554061551463 1.0809692996301186 0.6059211698763203 0.6059211698763203 0.6595929563700276 0.7389548504131551 0.753220730879936 0.7847990052869672 0.9132256320876441 0.9748005277856973 1.0809692996301186
19 190 0.12491447727255135 1.0809532271621705 0.6102772628745005 0.6102772628745005 0.6282787486254736 0.7208531527368577 0.7462812567326463 0.7700572314840648 0.8743295662727852 0.9654230503305797 1.0809532271621705
20 200 0.11649734402158105 1.0520875202215734 0.5929561578864662 0.5929561578864662 0.6272104819425443 0.6836368418837606 0.7369885263984298 0.7541106511177471 0.863288762900962 0.9855276069067472 1.0520875202215734
21 210 0.11246196777794527 1.0636600028961656 0.5833239608109213 0.5833239608109213 0.611217266223422 0.6797238321896057 0.7063553008167114 0.754063705559951 0.8502336302947548 1.0093251355886572 1.0636600028961656
22 220 0.10625627134395602 1.07779984143661 0.5436969102049816 0.5436969102049816 0.5786931680330057 0.6821765452541612 0.719645673224105 0.761820078890413 0.8259942772321143 1.0096417139672247 1.07779984143661
23 230 0.10445259980809543 1.046932440508238 0.5440431005163975 0.5440431005163975 0.5494312986529547 0.697677457286669 0.7212833788672364 0.7300835777522288 0.8234371709686278 1.0076544555747458 1.046932440508238
24 240 0.09793454401578118 1.0563298292182137 0.5363038898529894 0.5363038898529894 0.5686310539704318 0.6959077580760077 0.7034439936371999 0.7369753665740516 0.8243693314690235 0.9793950623834142 1.0563298292182137
25 250 0.08830941600371475 1.065092262278157 0.5247593167340229 0.5247593167340229 0.5515720267167485 0.668223835507644 0.6932674253510187 0.7355784670776084 0.8121506696013162 0.975585797771582 1.065092262278157
26 260 0.08868568435402584 1.0685129300193277 0.5291756893323042 0.5291756893323042 0.5551993458612622 0.6513864924591138 0.6860273462752882 0.7306844596901869 0.7761023252297011 0.9440778352923194 1.0685129300193277
27 270 0.07954951862296915 1.0581160665419358 0.5217166821223979 0.5217166821223979 0.5489420076387773 0.6550284142291299 0.6978878202675778 0.7208625155875371 0.7773413254167149 0.9178112672187622 1.0581160665419358
28 280 0.08060682095482717 1.0341128570591598 0.5234172805245764 0.5234172805245764 0.5414924544537763 0.6517833079146186 0.6733252084308706 0.7055519338295495 0.7526366607782087 0.913997257476778 1.0341128570591598
29 290 0.07327147296201843 1.0571322815567123 0.5224768691795368 0.5224768691795368 0.5463978113957059 0.6138138194163286 0.6749394433082508 0.6992959573269697 0.731873237209371 0.919510648672862 1.0571322815567123
30 300 0.06324663442230913 1.0333408112516882 0.5167491789816343 0.5167491789816343 0.536579744986507 0.6157332187233867 0.6642517643037832 0.6846788964085223 0.7167460350095318 0.8723052468677676 1.0333408112516882
31 310 0.06180371955467551 1.0071515338423118 0.49013463134031865 0.49013463134031865 0.5392842370660472 0.6147716443635259 0.6310441225826529 0.6746097472779887 0.7099229221088895 0.873127976026313 1.0071515338423118
32 320 0.05772888816537302 1.051581795537504 0.48475306642373517 0.48475306642373517 0.5424262780287598 0.5727510326685643 0.6340615417393425 0.6715641659630159 0.6906988468199194 0.8627023301605247 1.051581795537504
33 330 0.05672023818915025 1.028242052570826 0.4819652972735248 0.4819652972735248 0.5408828857906681 0.5734079125233168 0.6313571568432023 0.6532160261349474 0.670038182313224 0.842447237468738 1.028242052570826
34 340 0.05198679856411783 1.0420713160143726 0.4786471942188286 0.4786471942188286 0.5210949693587543 0.5583996894612369 0.6221906298157571 0.6486472552249334 0.662721667556662 0.8300232244708602 1.0420713160143726
35 350 0.046822495473411455 1.0410577611932008 0.4646590974106189 0.4646590974106189 0.4984407089465207 0.5625789058148702 0.6043176216440174 0.6298566369842822 0.6677385488841178 0.7978084649016387 1.0410577611932008
36 360 0.043633527084496714 1.0500513544042176 0.4580562430466137 0.4580562430466137 0.4995544967027823 0.5509092904050145 0.5929234516614279 0.6085962865873464 0.6375897904581038 0.7853264577276992 1.0500513544042176
37 370 0.040797535729642155 1.0545334285095276 0.45813447103397137 0.45813447103397137 0.4851870474419945 0.5179805187512712 0.5962765176075256 0.6087459005161954 0.6201771115567168 0.7701784550934869 1.0545334285095276
38 380 0.035226099346011466 1.037472107615528 0.4466378529640917 0.4466378529640917 0.49262915957973274 0.5158398209310184 0.5761960554466091 0.5901675473380938 0.6155061152003748 0.7607037954323692 1.037472107615528
39 390 0.03147731891439379 1.0349688966353228 0.4438520067851523 0.4438520067851523 0.479085605132611 0.5059584975276317 0.539608590953862 0.5898269084005207 0.5914804141629603 0.7646434980903638 1.0349688966353228
40 400 0.03261386465849038 1.02487303041339 0.43796800736496655 0.43796800736496655 0.45366263005988333 0.5094000773652044 0.5294919519480646 0.5601007821445204 0.5896387828686679 0.7657161977425109 1.02487303041339
41 410 0.03551408971383056 1.0665304811633574 0.4095440524714895 0.4095440524714895 0.44999925014424136 0.5021315292499031 0.5113706585196522 0.5518598609748316 0.6236694829227678 0.755138056683117 1.0665304811633574
42 420 0.04082229254757956 1.124231453681655 0.42655475843119645 0.42655475843119645 0.43621096922764346 0.4625539217628414 0.51061263336493 0.5520047777321476 0.6244257005370882 0.7618852639922432 1.124231453681655
43 430 0.0440109156795662 1.2528808350611007 0.39992824135484784 0.39992824135484784 0.42612996442562756 0.4588595585605278 0.495261802016675 0.5563130555820348 0.6446197496942024 0.749064295937818 1.2528808350611007
44 440 0.040948954005149404 1.3330440485326238 0.39255766428971745 0.39255766428971745 0.4222584692640317 0.4467714185053434 0.46442190022141266 0.5416906338101055 0.6367453580497647 0.7443240094310726 1.3330440485326238
