% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=164562, Sat Jun 13 19:22:02 2020, <python>{}</python>
1 10 0.4327947315243792 1.0000437509570452 55.42593418632838 5.5425934186328377e+01 266.90140897642465 677.407861652112   
2 20 0.38399901172596007 1.1028039419274107 55.42593418632838 5.9418307144574868e+01 124.14043505141008 540.7814589549608   
3 30 0.34604956324998576 1.1636355420867455 55.42593418632838 6.7832990149048769e+01 154.76530935025457 228.61403277914027   
4 40 0.30378654694350127 1.2044755280436872 55.42593418632838 7.5932288652784209e+01 131.753727197433 289.6629731226694   
5 50 0.2732570403154829 1.2641301690632114 39.28324564210913 3.9283245642109129e+01 118.02816204357819 166.59485764685158   
6 60 0.2626275839695937 1.3300238787768657 36.30075547223276 3.6300755472232758e+01 78.1271660161567 301.49362728421437   
7 70 0.2410482344096791 1.40038123380284 18.282257886185015 1.8282257886185015e+01 60.846885873538966 96.27208069554028   
8 80 0.24402235065630598 1.4633883426882308 18.282257886185015 3.1151082048849105e+01 47.34458437721014 120.93050619868123   
9 90 0.22808258526398165 1.5638380439435433 18.282257886185015 1.9927922821406469e+01 67.05233878825754 108.32026844277642   
10 100 0.2082421179927053 1.6126747057566329 18.282257886185015 2.2100406449248393e+01 55.9801146688814 116.14802146771083   
11 110 0.18892488443840152 1.671779159515474 10.765796645371314 1.0765796645371314e+01 35.72431399572515 92.3959901923489   
12 120 0.1830761894684506 1.6486768713569477 10.765796645371314 1.1750691319998770e+01 27.804227651953816 44.76361636550711   
13 130 0.18496796305220317 1.7440450586177223 10.765796645371314 2.0739962183285400e+01 32.786561489142045 46.3979192601443   
14 140 0.18403628191517984 1.8911489463111024 10.765796645371314 1.7104713269458600e+01 50.3252053212935 81.83582670027538   
15 150 0.1764950004195859 1.9509218300636784 10.765796645371314 1.4267824556279139e+01 30.50050134041957 61.01375134193345   
16 160 0.17129008305394133 1.9112395995025884 10.765796645371314 2.4515769161031489e+01 34.42540325275402 68.34645570474797   
17 170 0.16144824359731397 1.8561158621161937 10.765796645371314 2.1773911296310203e+01 37.699590426967525 51.327230988675396   
18 180 0.13718554061551463 1.7840097909943704 10.765796645371314 1.1993484521807074e+01 28.493590640451654 44.056780749231805   
19 190 0.12491447727255135 1.7712493860097511 10.765796645371314 1.1503028681714991e+01 18.1253067615085 31.931005025091444   
20 200 0.11649734402158105 1.7743091225692567 10.391054115394207 1.0391054115394207e+01 22.358691191393916 25.974533215875496   
21 210 0.11246196777794527 1.8234464454665877 9.615874299701444 9.6158742997014439e+00 12.726487242246092 18.893664708085215   
22 220 0.10625627134395602 1.9823541778640306 8.11166291335056 8.1116629133505604e+00 13.831913780838713 19.796392470219253   
23 230 0.10445259980809543 1.9243556981321988 8.11166291335056 1.1845503775606970e+01 14.06476239775138 18.54191353020625   
24 240 0.09793454401578118 1.969647897776339 8.11166291335056 9.7590984085346211e+00 12.87227262369828 17.937065960091303   
25 250 0.08830941600371475 2.0296776604311435 8.11166291335056 9.8223145883463072e+00 12.164784750678072 15.84642990159351   
26 260 0.08868568435402584 2.019202604275984 7.952770482224074 7.9527704822240741e+00 10.216364114535248 14.767692273171711   
27 270 0.07954951862296915 2.0281430569507752 7.952770482224074 8.1343771085270564e+00 9.606530780037113 15.361775936269995   
28 280 0.08060682095482717 1.9756949102306232 7.397476249687097 7.3974762496870969e+00 8.470451863929846 12.406852441489448   
29 290 0.07327147296201843 2.0233092485352757 7.148264283096053 7.1482642830960534e+00 8.316593163469358 11.302964230181027   
30 300 0.06324663442230913 1.9996951195705992 7.148264283096053 7.3674014606354357e+00 8.725464158546332 11.258879946705592   
31 310 0.06180371955467551 2.0548467083180033 7.046434634361015 7.0464346343610149e+00 7.815830629295718 9.744635003244962   
32 320 0.05772888816537302 2.169314375452118 6.855311407220607 6.8553114072206069e+00 8.14851512259198 10.470910536658556   
33 330 0.05672023818915025 2.1334358684900887 6.3408557426223835 6.3408557426223835e+00 7.331377046198346 8.906871781251201   
34 340 0.05198679856411783 2.1771177781895803 6.3408557426223835 6.5374900758455663e+00 7.115100412768791 8.334552005730316   
35 350 0.046822495473411455 2.240476441749765 6.3408557426223835 6.6052935668244483e+00 7.49869423584775 9.103070686044461   
36 360 0.043633527084496714 2.2924070359136226 6.3408557426223835 6.7739699381062453e+00 7.294006670804541 8.505704580078541   
37 370 0.040797535729642155 2.3017989153480056 6.3408557426223835 6.6693727724093659e+00 6.914632985809483 7.522298665985251   
38 380 0.035226099346011466 2.322848591382015 6.3408557426223835 6.7379092818992472e+00 7.017271193229007 7.496272756235667   
39 390 0.03147731891439379 2.331788255575697 6.3408557426223835 6.6189371047978049e+00 7.00291558735734 7.492931851818082   
40 400 0.03261386465849038 2.3400636877098306 6.3408557426223835 6.3452206703395433e+00 6.593925247159953 7.001343803268689   
41 410 0.03551408971383056 2.6041898905065994 6.338062018314099 6.3380620183140994e+00 6.591985548664481 6.733253454904838   
42 420 0.04082229254757956 2.6356087500146694 6.246877791940559 6.2468777919405589e+00 6.573848757125866 6.98014889812748   
43 430 0.0440109156795662 3.1327640949203337 6.173116557806561 6.1731165578065612e+00 6.569304764096376 7.291274716641723   
44 440 0.040948954005149404 3.39579167545893 6.173116557806561 6.2076290541505337e+00 6.657456686783943 7.034048174563233   
45 450 0.042335328025098824 3.7491870662949873 6.173116557806561 6.2768231029645492e+00 6.536417825273469 6.6887470719275575   
46 460 0.038542494603039976 4.133228821218144 6.173116557806561 6.2146121270343606e+00 6.417230555585196 6.8322174256910895   
47 470 0.03525544097679364 4.164940065395469 6.173116557806561 6.2288549157144111e+00 6.569102467742831 7.2286248044503   
48 480 0.03655774034765198 4.138724006163349 6.173116557806561 6.2468578087189481e+00 6.510791931740071 6.776052180152557   
49 490 0.033743376643839446 4.229524313616917 6.173116557806561 6.1981189721981682e+00 6.3652908116267986 6.867277838316793   
50 500 0.031887558453565355 4.089122344299412 6.1199848846200124 6.1199848846200124e+00 6.250587572283967 6.309413288216686   
51 510 0.03466445986076985 3.8914215262903427 5.88065942179662 5.8806594217966204e+00 6.182722215671711 6.426993744830369   
52 520 0.03725261559052776 4.214365399699534 5.88065942179662 5.9177612118026968e+00 6.127029701445201 6.659959428347682   
53 530 0.036348776846699855 4.303451542917216 5.88065942179662 6.0410613358049243e+00 6.223945218234783 6.692468135582099   
54 540 0.032991294112627585 4.208796369013086 5.88065942179662 5.9434654015637562e+00 6.4097531167945245 6.590108492914656   
55 550 0.03561053119503802 4.2257365478521365 5.88065942179662 5.9580055631488786e+00 6.144578875583098 6.30257457166103   
56 560 0.03612879875849706 4.565150189303556 5.783662853711572 5.7836628537115722e+00 6.079441477596072 6.5010275355645   
57 570 0.04347265968083574 4.285943011824966 5.638998371952239 5.6389983719522387e+00 5.890565911383063 6.228268031360595   
58 580 0.04580764290384482 4.552686157736919 5.638998371952239 5.8040395085949630e+00 6.063571245992221 6.270974402462602   
59 590 0.04154449196588922 4.453439117466812 5.638998371952239 5.6966798157362195e+00 6.057998688577288 6.301262388054229   
60 600 0.03929063570565052 4.335442753439164 5.638998371952239 5.7148731718258379e+00 5.983858159215837 6.250403729480003   
61 610 0.035995767025192554 4.561683341626253 5.638998371952239 5.7422505953551832e+00 6.047620776500803 6.2282924576100305   
62 620 0.03160987915906582 4.8344500686298435 5.638998371952239 5.6402440387143766e+00 5.7682235533796655 6.708403625847965   
63 630 0.030233554634744142 4.65948766358629 5.6340488267566355 5.6340488267566355e+00 5.732575673461512 6.196186030273829   
64 640 0.02918602683075857 4.782880857838868 5.559660590912943 5.5596605909129426e+00 5.73744483526008 5.9394972474074486   
65 650 0.030173810847877004 5.035134325573855 5.47919109258314 5.4791910925831404e+00 5.6952977599761505 5.874872710996897   
66 660 0.03393043382279679 5.285222930153335 5.47919109258314 5.4816636917497723e+00 5.633955057695292 5.861960789824984   
67 670 0.03648035347369791 5.751259166912303 5.3996609430549904 5.3996609430549904e+00 5.7220340000052685 6.1443934025183   
68 680 0.03400140347852659 5.841881598574088 5.381912899539349 5.3819128995393486e+00 5.607032719036591 6.421467207454951   
69 690 0.0333240587495933 5.735252678179671 5.347310448263006 5.3473104482630056e+00 5.510922575102702 5.791252467863342   
70 700 0.034529687295967976 6.020505451472569 5.271335443211594 5.2713354432115942e+00 5.5816251582164 6.120601918697092   
71 710 0.03373545676984474 5.967199150391723 5.171769674675472 5.1717696746754722e+00 5.298290232246659 5.727765216302809   
72 720 0.037911449987246375 6.265266182865767 5.0481442411383535 5.0481442411383535e+00 5.270212037130554 5.61607860958752   
73 730 0.040895733111522024 6.787601961937742 5.0481442411383535 5.0588421122052765e+00 5.368496271298026 6.07263718294621   
74 740 0.043878253637282684 6.665388591513604 4.78890100781752 4.7889010078175200e+00 5.29379300329914 5.743073671269599   
75 750 0.04481712463723313 7.096057130531285 4.78890100781752 5.0919807605056882e+00 5.304569914856121 5.765757157991992   
76 760 0.0512680090777574 7.318930430183138 4.78890100781752 4.9476306460281210e+00 5.066974574033615 6.86771732507397   
77 770 0.04795998433736685 7.7215728713220875 4.78890100781752 5.0659974473109139e+00 5.1927489706383625 5.637113658943578   
78 780 0.047994604466317044 7.60500712361912 4.78890100781752 5.0900824650990959e+00 5.210635532729746 6.37220331248203   
79 790 0.04533432236825447 7.839767677561215 4.78890100781752 5.0090657746006855e+00 5.384448454463479 5.736837938381976   
80 800 0.03998630111328913 7.758768020303306 4.78890100781752 4.8955113950169720e+00 5.162156216062767 5.570083085195653   
81 810 0.036286478382197965 7.650962636147447 4.78890100781752 4.8384702442856247e+00 5.175979255997871 5.453323715061383   
82 820 0.034850797417180696 7.528545885542474 4.737475776595765 4.7374757765957654e+00 4.909344889563328 5.108822130213375   
83 830 0.03282332794689765 7.705700676642258 4.716840959695396 4.7168409596953964e+00 4.841606851131245 5.199436395638434   
84 840 0.032310491663311125 7.414482555690939 4.652279378571172 4.6522793785711718e+00 4.866889480905377 5.0613768087951385   
85 850 0.0314976130816646 7.487790310102907 4.595722057494233 4.5957220574942328e+00 4.820264798845262 5.10620242232782   
86 860 0.028769250833117942 7.325045154991037 4.595722057494233 4.6002264407546791e+00 4.6982329811377355 4.849974719105903   
87 870 0.0281592168720721 7.3077690184955735 4.595722057494233 4.6009996215495850e+00 4.695625794880128 4.7897033733168115   
88 880 0.027289843217160405 7.250159647274915 4.531818436434991 4.5318184364349907e+00 4.636758314193745 4.843125186107495   
89 890 0.028560056308380783 7.765792848821853 4.507378243283364 4.5073782432833642e+00 4.609820836068465 4.758507205339202   
90 900 0.0331119739596051 7.698276541710595 4.499956980649413 4.4999569806494133e+00 4.554241940889698 4.6350091737028745   
91 910 0.03706607074415629 7.026928195730607 4.44315245741767 4.4431524574176704e+00 4.565830969048434 4.693111379298052   
92 920 0.03726781427307649 7.3475201164152955 4.439763204080597 4.4397632040805970e+00 4.511911729693215 4.711207168993645   
93 930 0.037618875971486394 7.733539186334597 4.405342280603429 4.4053422806034286e+00 4.457475410203539 4.8528225821922355   
94 940 0.035808261686642515 7.8568114479883215 4.398986637414232 4.3989866374142323e+00 4.486468975394959 4.622851548903636   
95 950 0.033447641291962406 8.586126029998546 4.318527429214463 4.3185274292144626e+00 4.469626418587728 4.559296685616026   
96 960 0.03227444831311715 8.331888273675192 4.282285599073737 4.2822855990737372e+00 4.498311776456018 4.938070721466218   
97 970 0.03438794145534427 8.496634075080285 4.282285599073737 4.2902040598831332e+00 4.4634869447072125 4.747368746890759   
98 980 0.03493385297328864 8.527029705791492 4.157383156231403 4.1573831562314032e+00 4.386622456294688 4.521354898341366   
99 990 0.042610405504372555 8.438785600529698 4.151231350774675 4.1512313507746752e+00 4.309626958554494 4.619088634512569   
100 1000 0.042852279608260206 8.026194631670176 4.141181100946023 4.1411811009460227e+00 4.381503709881462 4.684083141526809   
101 1010 0.03891317729931846 8.021472767515588 4.080763312648446 4.0807633126484459e+00 4.373962451526381 4.634154188038523   
102 1020 0.03890183465688993 8.055665035317963 4.080763312648446 4.1019110141354114e+00 4.327829115861493 4.573334371178851   
103 1030 0.04200047030800612 8.14248476629631 4.080763312648446 4.0892598327769445e+00 4.31746104348588 4.623164516686527   
104 1040 0.04302224119714325 7.64522417929091 4.052240897133061 4.0522408971330606e+00 4.267759703538499 4.484420376281943   
105 1050 0.04593055477607467 7.265698609679664 3.867161881336843 3.8671618813368429e+00 4.087844898160603 4.29188354788416   
106 1060 0.050928698041963594 7.273334564831313 3.867161881336843 3.8861738467737128e+00 4.051962160598226 4.435853377106352   
107 1070 0.05098114027567376 6.822460829031646 3.867161881336843 3.9411420297640332e+00 4.092924199119615 4.30536839757324   
108 1080 0.05278373927057413 6.813811005156526 3.8586887639205534 3.8586887639205534e+00 4.112917299714128 4.230270176247498   
109 1090 0.053123393016607276 7.01879480607367 3.7673351278264544 3.7673351278264544e+00 3.9918445973064864 4.389090517868581   
110 1100 0.05336292854348742 7.077812946173027 3.6936224271670035 3.6936224271670035e+00 3.952407425259696 4.28548033567852   
111 1110 0.05530406819930409 7.457013220719798 3.6936224271670035 3.7666374743464344e+00 3.9281389288562236 4.240170846017463   
112 1120 0.058053395011459424 7.450426177895553 3.6455436316971586 3.6455436316971586e+00 3.930317244712729 4.200998224830813   
113 1130 0.05774803755419652 7.062935840788735 3.4321597564383426 3.4321597564383426e+00 3.8120760573797847 4.212805856225273   
114 1140 0.05258424890227678 7.175135629131752 3.4321597564383426 3.6147357389056642e+00 3.8931653906434205 4.316537486533894   
115 1150 0.047744843816115504 7.168962662846965 3.4321597564383426 3.5633514741696812e+00 3.7732284632401045 4.310727672360886   
116 1160 0.04754291138621016 7.208979015788984 3.4321597564383426 3.5405210971087611e+00 3.7364772980243455 3.93775517112372   
117 1170 0.05406440288751889 7.73331501863816 3.4321597564383426 3.5717600381386720e+00 3.696845896717898 4.03493667389357   
118 1180 0.05281639346656609 8.034704084364979 3.4321597564383426 3.5177250164160565e+00 3.9624092078117235 4.41178758181024   
119 1190 0.052072359390667435 8.54605907829052 3.4061709804813916 3.4061709804813916e+00 3.6174951529442656 4.0343484542725845   
120 1200 0.04856441172694279 8.92854237543341 3.3980392427132173 3.3980392427132173e+00 3.543281535240272 3.770502731288989   
121 1210 0.04894390094043558 9.258640413863718 3.3980392427132173 3.4020492522168264e+00 3.71188601474907 3.7651946917548713   
122 1220 0.050237084928477525 8.84291549148688 3.3980392427132173 3.4143977683574236e+00 3.60665324271936 3.8979759860196737   
123 1230 0.05000696360750268 8.139605221969155 3.3980392427132173 3.4075910225275998e+00 3.628258212999939 4.032068883749823   
124 1240 0.050077029827119326 8.331103611385073 3.3980392427132173 3.4324626205607585e+00 3.668379756479416 4.418845759789247   
125 1250 0.05125110737457528 7.892673022749065 3.3266595919382054 3.3266595919382054e+00 3.6610354534528957 3.9130843980674586   
126 1260 0.05453385868261836 8.097516256688655 3.2583401625983206 3.2583401625983206e+00 3.4825951657974166 3.754626193795624   
