% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=164562, Sat Jun 13 19:22:02 2020
1 10 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
2 20 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
3 30 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
4 40 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
5 50 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
6 60 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
7 70 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
8 80 -0.03502389782369504 -0.013713685541962513 0.009063782312727215 0.018592541850982705 0.9707274201850706 0.9785471113758185 0.9846460053531616 0.9963042950679482 1.0024373623090743 1.011924709671062 1.0190545773220872 1.0347170179971727
9 90 -0.17283072175593955 -0.0622011882475713 0.085586826748485 0.27130456284543714 0.7863432297596216 0.8946865106355054 0.9144897297585344 0.9557173901091282 0.9971612243179758 1.0532714111374126 1.115828391116646 1.2176736040017238
10 100 -0.17283072175593955 -0.0622011882475713 0.085586826748485 0.27130456284543714 0.7863432297596216 0.8946865106355054 0.9144897297585344 0.9557173901091282 0.9971612243179758 1.0532714111374126 1.115828391116646 1.2176736040017238
11 110 -0.17283072175593955 -0.0622011882475713 0.085586826748485 0.27130456284543714 0.7863432297596216 0.8946865106355054 0.9144897297585344 0.9557173901091282 0.9971612243179758 1.0532714111374126 1.115828391116646 1.2176736040017238
12 120 -0.17283072175593955 -0.0622011882475713 0.085586826748485 0.27130456284543714 0.7863432297596216 0.8946865106355054 0.9144897297585344 0.9557173901091282 0.9971612243179758 1.0532714111374126 1.115828391116646 1.2176736040017238
