% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=164562, Sat Jun 13 19:22:02 2020
1 10 -0.018679698706989153 -0.008940694239796102 0.014370073817772085 0.03502884693124254 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
2 20 -0.04544451215332311 -0.008847057737241483 0.024838790531724633 0.061493363241564514 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
3 30 -0.0849826231519945 -0.025761711583958707 0.02509795540657305 0.06363298182743277 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
4 40 -0.07985320818803736 -0.016740096197030076 0.0452379237117692 0.08775226493801255 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
5 50 -0.10473637998002437 -0.04945961275287661 0.03554460762430951 0.0935384890063818 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
6 60 -0.16051591152786684 -0.06272164829901927 0.03461063921610862 0.10631864849696 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
7 70 -0.15123036446008292 -0.06876438320940437 0.03551027455318298 0.12045365572708905 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
8 80 -0.1916562037101015 -0.07954024314043316 0.0429737351054128 0.1310749880193379 0.9655395873922039 0.9802731327563798 0.9876022206280973 0.9968447618250028 1.0031965538144667 1.014773755152826 1.021075795921851 1.0290652964012337
9 90 -0.2700323499381925 -0.08992407659689153 0.07567570124324863 0.1580529314357953 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
10 100 -0.28506520863683593 -0.07551112402474996 0.056099041945455674 0.2167699165799789 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
11 110 -0.2598987105904373 -0.0811725437912388 0.03961990573027421 0.22379997447918645 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
12 120 -0.27541007172206644 -0.10514662833196041 0.025052975125420193 0.22392593383253043 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
13 130 -0.30226097126603724 -0.10480599210847465 0.05654617906661255 0.2837627579236405 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
14 140 -0.307662393562007 -0.12817647588398817 0.07116853330896522 0.3029179833110575 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
15 150 -0.2820185253601786 -0.12060778771304836 0.09465183452087575 0.26392034628779804 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
16 160 -0.2871737330473962 -0.11886565456101586 0.10607726807605777 0.23096337413212906 0.7830566937343668 0.874298001883988 0.9259360476378644 0.9718347119987633 1.016354816951008 1.0579332425827084 1.0922601428835768 1.214649277407017
17 170 -0.2853683885933099 -0.10938347236172512 0.11648738268197917 0.18009186415630174 0.7490303873872667 0.7913199682088748 0.8751595989892182 0.9434772760862955 0.9808341948769387 1.083234956626684 1.1753377695729494 1.2805701584870621
18 180 -0.3278355593025254 -0.11290852843079859 0.09891550290863127 0.1936682364025632 0.7490303873872667 0.7913199682088748 0.8751595989892182 0.9434772760862955 0.9808341948769387 1.083234956626684 1.1753377695729494 1.2805701584870621
19 190 -0.32536778078024997 -0.1072795703358186 0.10458713936272139 0.19014097414273393 0.7490303873872667 0.7913199682088748 0.8751595989892182 0.9434772760862955 0.9808341948769387 1.083234956626684 1.1753377695729494 1.2805701584870621
